ID,Ulasan,Label
4555,"katanya irit, tp nyatanya boros cuy 😤",negatif
4556,"td nya ragu, tp pas coba mantap jiwa",positif
4557,mobilnya MANTUL bgttt 😍👍,positif
4558,"udah dapet diskon gede, performa mantep jg",positif
4559,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4560,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4561,murmer tp ga murahan 😁,positif
4562,mobilnya MANTUL bgttt 😍👍,positif
4563,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4564,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4565,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4566,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4567,puas bgt dah ama mobilnya 🚗💨,positif
4568,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4569,interiornya kyk mainan anak2 😬,negatif
4570,mobilnya MANTUL bgttt 😍👍,positif
4571,"gila sih ini, mesin berisik parah 😤",negatif
4572,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4573,interiornya kyk mainan anak2 😬,negatif
4574,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4575,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4576,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4577,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4578,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4579,"gila sih ini, mesin berisik parah 😤",negatif
4580,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4581,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4582,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4583,"udah dapet diskon gede, performa mantep jg",positif
4584,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4585,puas bgt dah ama mobilnya 🚗💨,positif
4586,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4587,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4588,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4589,"udah dapet diskon gede, performa mantep jg",positif
4590,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4591,puas bgt dah ama mobilnya 🚗💨,positif
4592,"udah dapet diskon gede, performa mantep jg",positif
4593,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4594,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4595,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4596,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4597,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4598,murmer tp ga murahan 😁,positif
4599,"gak nyesel beli ini sih, bener2 irit!!",positif
4600,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4601,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4602,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4603,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4604,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4605,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4606,mobilnya MANTUL bgttt 😍👍,positif
4607,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4608,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4609,interiornya kyk mainan anak2 😬,negatif
4610,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4611,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4612,puas bgt dah ama mobilnya 🚗💨,positif
4613,"udah dapet diskon gede, performa mantep jg",positif
4614,"katanya irit, tp nyatanya boros cuy 😤",negatif
4615,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4616,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4617,mobilnya MANTUL bgttt 😍👍,positif
4618,"katanya irit, tp nyatanya boros cuy 😤",negatif
4619,"gila sih ini, mesin berisik parah 😤",negatif
4620,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4621,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4622,interiornya kyk mainan anak2 😬,negatif
4623,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4624,"gak nyesel beli ini sih, bener2 irit!!",positif
4625,"udah dapet diskon gede, performa mantep jg",positif
4626,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4627,"katanya irit, tp nyatanya boros cuy 😤",negatif
4628,"gila sih ini, mesin berisik parah 😤",negatif
4629,"gak nyesel beli ini sih, bener2 irit!!",positif
4630,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4631,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4632,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4633,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4634,"td nya ragu, tp pas coba mantap jiwa",positif
4635,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4636,"td nya ragu, tp pas coba mantap jiwa",positif
4637,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4638,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4639,"td nya ragu, tp pas coba mantap jiwa",positif
4640,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4641,mobilnya MANTUL bgttt 😍👍,positif
4642,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4643,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4644,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4645,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4646,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4647,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4648,puas bgt dah ama mobilnya 🚗💨,positif
4649,"td nya ragu, tp pas coba mantap jiwa",positif
4650,"udah dapet diskon gede, performa mantep jg",positif
4651,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4652,"katanya irit, tp nyatanya boros cuy 😤",negatif
4653,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4654,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4655,puas bgt dah ama mobilnya 🚗💨,positif
4656,murmer tp ga murahan 😁,positif
4657,"katanya irit, tp nyatanya boros cuy 😤",negatif
4658,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4659,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4660,murmer tp ga murahan 😁,positif
4661,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4662,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4663,puas bgt dah ama mobilnya 🚗💨,positif
4664,"gila sih ini, mesin berisik parah 😤",negatif
4665,murmer tp ga murahan 😁,positif
4666,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4667,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4668,"gak nyesel beli ini sih, bener2 irit!!",positif
4669,"udah dapet diskon gede, performa mantep jg",positif
4670,murmer tp ga murahan 😁,positif
4671,"katanya irit, tp nyatanya boros cuy 😤",negatif
4672,"td nya ragu, tp pas coba mantap jiwa",positif
4673,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4674,"gak nyesel beli ini sih, bener2 irit!!",positif
4675,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4676,"katanya irit, tp nyatanya boros cuy 😤",negatif
4677,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4678,interiornya kyk mainan anak2 😬,negatif
4679,"katanya irit, tp nyatanya boros cuy 😤",negatif
4680,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4681,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4682,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4683,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4684,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4685,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4686,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4687,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4688,"gak nyesel beli ini sih, bener2 irit!!",positif
4689,"katanya irit, tp nyatanya boros cuy 😤",negatif
4690,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4691,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4692,puas bgt dah ama mobilnya 🚗💨,positif
4693,puas bgt dah ama mobilnya 🚗💨,positif
4694,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4695,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4696,mobilnya MANTUL bgttt 😍👍,positif
4697,mobilnya MANTUL bgttt 😍👍,positif
4698,"katanya irit, tp nyatanya boros cuy 😤",negatif
4699,"katanya irit, tp nyatanya boros cuy 😤",negatif
4700,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4701,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4702,interiornya kyk mainan anak2 😬,negatif
4703,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4704,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4705,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4706,murmer tp ga murahan 😁,positif
4707,"udah dapet diskon gede, performa mantep jg",positif
4708,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4709,"udah dapet diskon gede, performa mantep jg",positif
4710,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4711,interiornya kyk mainan anak2 😬,negatif
4712,puas bgt dah ama mobilnya 🚗💨,positif
4713,mobilnya MANTUL bgttt 😍👍,positif
4714,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4715,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4716,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4717,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4718,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4719,"katanya irit, tp nyatanya boros cuy 😤",negatif
4720,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4721,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4722,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4723,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4724,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4725,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4726,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4727,mobilnya MANTUL bgttt 😍👍,positif
4728,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4729,"gila sih ini, mesin berisik parah 😤",negatif
4730,"udah dapet diskon gede, performa mantep jg",positif
4731,"gak nyesel beli ini sih, bener2 irit!!",positif
4732,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4733,"gak nyesel beli ini sih, bener2 irit!!",positif
4734,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4735,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4736,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4737,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4738,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4739,murmer tp ga murahan 😁,positif
4740,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4741,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4742,murmer tp ga murahan 😁,positif
4743,"katanya irit, tp nyatanya boros cuy 😤",negatif
4744,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4745,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4746,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4747,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4748,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4749,interiornya kyk mainan anak2 😬,negatif
4750,"udah dapet diskon gede, performa mantep jg",positif
4751,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4752,"gak nyesel beli ini sih, bener2 irit!!",positif
4753,murmer tp ga murahan 😁,positif
4754,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4755,murmer tp ga murahan 😁,positif
4756,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4757,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4758,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4759,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4760,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4761,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4762,"udah dapet diskon gede, performa mantep jg",positif
4763,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4764,puas bgt dah ama mobilnya 🚗💨,positif
4765,"gak nyesel beli ini sih, bener2 irit!!",positif
4766,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4767,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4768,murmer tp ga murahan 😁,positif
4769,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4770,interiornya kyk mainan anak2 😬,negatif
4771,mobilnya MANTUL bgttt 😍👍,positif
4772,"gila sih ini, mesin berisik parah 😤",negatif
4773,"katanya irit, tp nyatanya boros cuy 😤",negatif
4774,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4775,"td nya ragu, tp pas coba mantap jiwa",positif
4776,"td nya ragu, tp pas coba mantap jiwa",positif
4777,murmer tp ga murahan 😁,positif
4778,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4779,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4780,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4781,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4782,murmer tp ga murahan 😁,positif
4783,puas bgt dah ama mobilnya 🚗💨,positif
4784,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4785,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4786,"katanya irit, tp nyatanya boros cuy 😤",negatif
4787,"td nya ragu, tp pas coba mantap jiwa",positif
4788,mobilnya MANTUL bgttt 😍👍,positif
4789,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4790,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4791,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4792,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4793,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4794,"katanya irit, tp nyatanya boros cuy 😤",negatif
4795,"gila sih ini, mesin berisik parah 😤",negatif
4796,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4797,"udah dapet diskon gede, performa mantep jg",positif
4798,"katanya irit, tp nyatanya boros cuy 😤",negatif
4799,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4800,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4801,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4802,"gak nyesel beli ini sih, bener2 irit!!",positif
4803,interiornya kyk mainan anak2 😬,negatif
4804,"katanya irit, tp nyatanya boros cuy 😤",negatif
4805,mobilnya MANTUL bgttt 😍👍,positif
4806,mobilnya MANTUL bgttt 😍👍,positif
4807,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4808,"gak nyesel beli ini sih, bener2 irit!!",positif
4809,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4810,interiornya kyk mainan anak2 😬,negatif
4811,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4812,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4813,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4814,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4815,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4816,"gila sih ini, mesin berisik parah 😤",negatif
4817,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4818,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4819,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4820,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4821,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4822,interiornya kyk mainan anak2 😬,negatif
4823,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4824,"udah dapet diskon gede, performa mantep jg",positif
4825,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4826,puas bgt dah ama mobilnya 🚗💨,positif
4827,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4828,murmer tp ga murahan 😁,positif
4829,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4830,murmer tp ga murahan 😁,positif
4831,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4832,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4833,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4834,"gak nyesel beli ini sih, bener2 irit!!",positif
4835,"katanya irit, tp nyatanya boros cuy 😤",negatif
4836,puas bgt dah ama mobilnya 🚗💨,positif
4837,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4838,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4839,"gak nyesel beli ini sih, bener2 irit!!",positif
4840,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4841,puas bgt dah ama mobilnya 🚗💨,positif
4842,interiornya kyk mainan anak2 😬,negatif
4843,"gak nyesel beli ini sih, bener2 irit!!",positif
4844,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4845,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4846,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4847,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4848,interiornya kyk mainan anak2 😬,negatif
4849,"td nya ragu, tp pas coba mantap jiwa",positif
4850,"katanya irit, tp nyatanya boros cuy 😤",negatif
4851,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4852,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4853,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4854,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4855,interiornya kyk mainan anak2 😬,negatif
4856,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4857,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4858,"katanya irit, tp nyatanya boros cuy 😤",negatif
4859,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4860,puas bgt dah ama mobilnya 🚗💨,positif
4861,"gak nyesel beli ini sih, bener2 irit!!",positif
4862,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4863,"beli karna diskon, tp nyesel abis2an 🤦‍♂️",negatif
4864,"gak nyesel beli ini sih, bener2 irit!!",positif
4865,mobilnya MANTUL bgttt 😍👍,positif
4866,"td nya ragu, tp pas coba mantap jiwa",positif
4867,interiornya kyk mainan anak2 😬,negatif
4868,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4869,"gila sih ini, mesin berisik parah 😤",negatif
4870,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4871,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4872,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4873,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4874,"katanya irit, tp nyatanya boros cuy 😤",negatif
4875,"katanya irit, tp nyatanya boros cuy 😤",negatif
4876,oke sih tp AC nya kadang2 suka lemot dikit 😅,positif
4877,"Handlingnya ga terlalu wow, tp msh enak 😎",positif
4878,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4879,"gila sih ini, mesin berisik parah 😤",negatif
4880,"gak nyesel beli ini sih, bener2 irit!!",positif
4881,"gila sih ini, mesin berisik parah 😤",negatif
4882,"gila sih ini, mesin berisik parah 😤",negatif
4883,"gak nyesel beli ini sih, bener2 irit!!",positif
4884,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4885,"udh dipake bbrp bulan, masi oke aja nih 👌",positif
4886,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4887,mobilnya MANTUL bgttt 😍👍,positif
4888,"katanya irit, tp nyatanya boros cuy 😤",negatif
4889,"katanya irit, tp nyatanya boros cuy 😤",negatif
4890,mobilnya MANTUL bgttt 😍👍,positif
4891,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4892,puas bgt dah ama mobilnya 🚗💨,positif
4893,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4894,mobilnya MANTUL bgttt 😍👍,positif
4895,"Baru beli tp udh mogok, ZONK bgt!!! 😡",negatif
4896,"Uda klaim garansi, tp dipingpong mulu 😠",negatif
4897,"udah dapet diskon gede, performa mantep jg",positif
4898,mobilnya MANTUL bgttt 😍👍,positif
4899,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
4900,"tdk sesuai ekspektasi gw, menyesal 😞",negatif
4901,"udah dapet diskon gede, performa mantep jg",positif
4902,puas bgt dah ama mobilnya 🚗💨,positif
4903,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4904,"bengkel jauh, ribet & ga ada sparepart 😩",negatif
4905,"Pelayanan CS-nya B aja, slow respon 😑",negatif
4906,GA REKOMEN!! bnyk fitur fake news 😒,negatif
4907,mobilnya MANTUL bgttt 😍👍,positif
4908,"Desainnya cakep bgt, jd pengen nambah 1 lg 😆",positif
