ID,Ulasan,Label
7669,Handling tidak nyaman tapi saya suka sistem audionya,negatif
7670,Mesin cepat panas dan boros bahan bakar,negatif
7671,Mobil sering mogok meskipun baru dibeli,negatif
7672,"Pelayanan oke, walau teknisi sempat terlambat",positif
7673,Saya kecewa dengan kualitas interior yang murahan,negatif
7674,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
7675,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7676,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
7677,Saya kecewa dengan kualitas interior yang murahan,negatif
7678,Showroom bersih tapi staf kurang informatif,negatif
7679,Showroom bersih tapi staf kurang informatif,negatif
7680,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7681,Mobil lumayan nyaman tapi kadang agak boros,positif
7682,Saya sangat puas dengan performa mesin mobil ini,positif
7683,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7684,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7685,Handling tidak nyaman tapi saya suka sistem audionya,negatif
7686,Saya kecewa dengan kualitas interior yang murahan,negatif
7687,Interiornya mewah meski bahan kursinya kurang nyaman,positif
7688,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7689,Saya sangat puas dengan performa mesin mobil ini,positif
7690,Saya sangat puas dengan performa mesin mobil ini,positif
7691,Suspensi terlalu keras membuat tidak nyaman,negatif
7692,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7693,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
7694,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7695,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7696,AC mobil tidak dingin sejak pertama pakai,negatif
7697,Mobil irit tapi suara mesin agak keras,positif
7698,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7699,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
7700,Garansi panjang tapi butuh waktu lama saat klaim,positif
7701,AC mobil tidak dingin sejak pertama pakai,negatif
7702,Desain menarik tapi ada suara aneh dari mesin,negatif
7703,Suara mesin terlalu bising saat dikendarai,negatif
7704,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7705,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
7706,Handling mobil ini luar biasa di jalan berliku,positif
7707,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7708,Desain menarik tapi ada suara aneh dari mesin,negatif
7709,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7710,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7711,Fitur sering error tapi dealer cepat tanggap,negatif
7712,Fitur mobil sering error dan tidak berfungsi,negatif
7713,Mobil sering mogok meskipun baru dibeli,negatif
7714,Showroom sangat membantu selama proses pembelian,positif
7715,Handling tidak nyaman tapi saya suka sistem audionya,negatif
7716,Mesin cepat panas dan boros bahan bakar,negatif
7717,Suara mesin terlalu bising saat dikendarai,negatif
7718,Suara mesin terlalu bising saat dikendarai,negatif
7719,Handling mobil ini luar biasa di jalan berliku,positif
7720,Fitur mobil sering error dan tidak berfungsi,negatif
7721,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7722,Showroom bersih tapi staf kurang informatif,negatif
7723,"AC tidak dingin, namun teknisi langsung memperbaiki",negatif
7724,Handling mobil ini luar biasa di jalan berliku,positif
7725,Sangat cocok untuk keluarga kecil seperti saya,positif
7726,Sangat cocok untuk keluarga kecil seperti saya,positif
7727,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7728,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7729,Saya kecewa dengan kualitas interior yang murahan,negatif
7730,Handling tidak nyaman tapi saya suka sistem audionya,negatif
7731,Mesinnya halus tapi fitur hiburannya kurang menarik,positif
7732,Showroom sangat membantu selama proses pembelian,positif
7733,Fitur mobil sering error dan tidak berfungsi,negatif
7734,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7735,Saya kecewa dengan kualitas interior yang murahan,negatif
7736,Sangat cocok untuk keluarga kecil seperti saya,positif
7737,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7738,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
7739,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
7740,Saya sangat puas dengan performa mesin mobil ini,positif
7741,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
7742,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7743,Garansi panjang tapi butuh waktu lama saat klaim,positif
7744,Saya sangat puas dengan performa mesin mobil ini,positif
7745,Garansi yang diberikan membuat saya merasa aman,positif
7746,Garansi panjang tapi butuh waktu lama saat klaim,positif
7747,Showroom sangat membantu selama proses pembelian,positif
7748,"Pelayanan oke, walau teknisi sempat terlambat",positif
7749,Handling mobil ini luar biasa di jalan berliku,positif
7750,Handling mobil ini luar biasa di jalan berliku,positif
7751,Mobil lumayan nyaman tapi kadang agak boros,positif
7752,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7753,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
7754,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7755,Mobil sering mogok meskipun baru dibeli,negatif
7756,Handling mobil ini luar biasa di jalan berliku,positif
7757,Interiornya mewah meski bahan kursinya kurang nyaman,positif
7758,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
7759,Mobil lumayan nyaman tapi kadang agak boros,positif
7760,Suara mesin terlalu bising saat dikendarai,negatif
7761,Garansi panjang tapi butuh waktu lama saat klaim,positif
7762,Handling mobil ini luar biasa di jalan berliku,positif
7763,Showroom bersih tapi staf kurang informatif,negatif
7764,Mesin cepat panas dan boros bahan bakar,negatif
7765,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7766,Showroom sangat membantu selama proses pembelian,positif
7767,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7768,Dealer cukup membantu walau prosesnya lambat,positif
7769,Mobil sering mogok meskipun baru dibeli,negatif
7770,Dealer cukup membantu walau prosesnya lambat,positif
7771,Garansi panjang tapi butuh waktu lama saat klaim,positif
7772,Dealer cukup membantu walau prosesnya lambat,positif
7773,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
7774,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7775,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
7776,Mesin cepat panas dan boros bahan bakar,negatif
7777,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7778,Suspensi terlalu keras membuat tidak nyaman,negatif
7779,Saya kecewa dengan kualitas interior yang murahan,negatif
7780,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
7781,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
7782,Interiornya mewah meski bahan kursinya kurang nyaman,positif
7783,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7784,Fitur sering error tapi dealer cepat tanggap,negatif
7785,Showroom sangat membantu selama proses pembelian,positif
7786,Desain interiornya modern dan elegan,positif
7787,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7788,Garansi yang diberikan membuat saya merasa aman,positif
7789,Sangat cocok untuk keluarga kecil seperti saya,positif
7790,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7791,Mobil sering mogok meskipun baru dibeli,negatif
7792,Showroom bersih tapi staf kurang informatif,negatif
7793,Suspensi terlalu keras membuat tidak nyaman,negatif
7794,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
7795,Showroom sangat membantu selama proses pembelian,positif
7796,Suspensi empuk tapi handling di jalan basah kurang baik,positif
7797,Suara mesin terlalu bising saat dikendarai,negatif
7798,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7799,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
7800,Garansi yang diberikan membuat saya merasa aman,positif
7801,Dealer cukup membantu walau prosesnya lambat,positif
7802,Garansi panjang tapi butuh waktu lama saat klaim,positif
7803,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7804,Sangat cocok untuk keluarga kecil seperti saya,positif
7805,Handling mobil ini luar biasa di jalan berliku,positif
7806,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7807,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
7808,Desain menarik tapi ada suara aneh dari mesin,negatif
7809,Interiornya mewah meski bahan kursinya kurang nyaman,positif
7810,Saya kecewa dengan kualitas interior yang murahan,negatif
7811,Sangat cocok untuk keluarga kecil seperti saya,positif
7812,AC mobil tidak dingin sejak pertama pakai,negatif
7813,Saya kecewa dengan kualitas interior yang murahan,negatif
7814,Saya kecewa dengan kualitas interior yang murahan,negatif
7815,Handling mobil ini luar biasa di jalan berliku,positif
7816,"Saya suka desainnya, tapi warnanya cepat pudar",positif
7817,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
7818,AC mobil tidak dingin sejak pertama pakai,negatif
7819,Mobil irit tapi suara mesin agak keras,positif
7820,Saya kecewa dengan kualitas interior yang murahan,negatif
7821,Suara mesin terlalu bising saat dikendarai,negatif
7822,Mobil lumayan nyaman tapi kadang agak boros,positif
7823,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
7824,Saya kecewa dengan kualitas interior yang murahan,negatif
7825,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
7826,"AC tidak dingin, namun teknisi langsung memperbaiki",negatif
7827,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7828,Sangat cocok untuk keluarga kecil seperti saya,positif
7829,Handling mobil ini luar biasa di jalan berliku,positif
7830,Mobil lumayan nyaman tapi kadang agak boros,positif
7831,Desain interiornya modern dan elegan,positif
7832,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7833,AC mobil tidak dingin sejak pertama pakai,negatif
7834,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7835,Mobil irit tapi suara mesin agak keras,positif
7836,AC mobil tidak dingin sejak pertama pakai,negatif
7837,Sangat cocok untuk keluarga kecil seperti saya,positif
7838,"Kualitas jok kurang nyaman, tapi tampilannya modern",negatif
7839,Fitur mobil sering error dan tidak berfungsi,negatif
7840,Mobil ini sangat nyaman dikendarai dan irit bahan bakar,positif
7841,"Saya suka desainnya, tapi warnanya cepat pudar",positif
7842,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7843,Showroom sangat membantu selama proses pembelian,positif
7844,Suspensi terlalu keras membuat tidak nyaman,negatif
7845,"AC tidak dingin, namun teknisi langsung memperbaiki",negatif
7846,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7847,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7848,Mobil irit tapi suara mesin agak keras,positif
7849,Fitur mobil sering error dan tidak berfungsi,negatif
7850,Saya sangat puas dengan performa mesin mobil ini,positif
7851,Mobil lumayan nyaman tapi kadang agak boros,positif
7852,Garansi panjang tapi butuh waktu lama saat klaim,positif
7853,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7854,Handling mobil ini luar biasa di jalan berliku,positif
7855,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7856,Fitur hiburannya membuat perjalanan jadi menyenangkan,positif
7857,Fitur mobil sering error dan tidak berfungsi,negatif
7858,Garansi yang diberikan membuat saya merasa aman,positif
7859,Saya sangat puas dengan performa mesin mobil ini,positif
7860,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7861,Mesin cepat panas dan boros bahan bakar,negatif
7862,Showroom bersih tapi staf kurang informatif,negatif
7863,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
7864,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7865,Showroom sangat membantu selama proses pembelian,positif
7866,Desain interiornya modern dan elegan,positif
7867,Garansi yang diberikan membuat saya merasa aman,positif
7868,Pelayanan di bengkel sangat lambat dan mengecewakan,negatif
7869,Desain interiornya modern dan elegan,positif
7870,"AC tidak dingin, namun teknisi langsung memperbaiki",negatif
7871,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
7872,Interiornya mewah meski bahan kursinya kurang nyaman,positif
7873,Suspensi terlalu keras membuat tidak nyaman,negatif
7874,Sangat cocok untuk keluarga kecil seperti saya,positif
7875,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7876,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7877,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7878,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7879,"Saya suka desainnya, tapi warnanya cepat pudar",positif
7880,Suara mesin terlalu bising saat dikendarai,negatif
7881,Sangat cocok untuk keluarga kecil seperti saya,positif
7882,Mobil irit tapi suara mesin agak keras,positif
7883,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7884,Garansi panjang tapi butuh waktu lama saat klaim,positif
7885,Desain interiornya modern dan elegan,positif
7886,Garansi yang diberikan membuat saya merasa aman,positif
7887,Suara mesin terlalu bising saat dikendarai,negatif
7888,Saya kecewa dengan kualitas interior yang murahan,negatif
7889,Mobil irit tapi suara mesin agak keras,positif
7890,Suspensi terlalu keras membuat tidak nyaman,negatif
7891,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
7892,Mobil sering mogok meskipun baru dibeli,negatif
7893,Garansi panjang tapi butuh waktu lama saat klaim,positif
7894,AC mobil tidak dingin sejak pertama pakai,negatif
7895,Handling tidak nyaman tapi saya suka sistem audionya,negatif
7896,Fitur mobil sering error dan tidak berfungsi,negatif
7897,Saya kecewa dengan kualitas interior yang murahan,negatif
7898,Suara mesin terlalu bising saat dikendarai,negatif
7899,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7900,Mobil lumayan nyaman tapi kadang agak boros,positif
7901,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7902,Mobil kurang responsif tapi konsumsi BBM hemat,negatif
7903,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
7904,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7905,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
7906,"Konsumsi BBM sangat efisien, cocok untuk pemakaian harian",positif
7907,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
7908,Sangat cocok untuk keluarga kecil seperti saya,positif
7909,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
7910,Garansi yang diberikan membuat saya merasa aman,positif
7911,Fitur mobil sering error dan tidak berfungsi,negatif
7912,"Pelayanan oke, walau teknisi sempat terlambat",positif
7913,Interiornya mewah meski bahan kursinya kurang nyaman,positif
7914,Harga tidak sebanding dengan kualitas yang diberikan,negatif
7915,Pelayanan di bengkel luar biasa dan sangat cepat,positif
7916,Harga bersaing tapi banyak fitur standar tidak tersedia,positif
7917,Handling mobil ini luar biasa di jalan berliku,positif
7918,Fitur sering error tapi dealer cepat tanggap,negatif
7919,Garansi yang diberikan membuat saya merasa aman,positif
7920,Fitur mobil sering error dan tidak berfungsi,negatif
7921,Dealer tidak responsif terhadap keluhan pelanggan,negatif
7922,Sangat cocok untuk keluarga kecil seperti saya,positif
7923,Sangat cocok untuk keluarga kecil seperti saya,positif
7924,Saya sangat puas dengan performa mesin mobil ini,positif
7925,Garansi yang diberikan membuat saya merasa aman,positif
7926,Pelayanan bengkel lambat tapi hasilnya memuaskan,negatif
7927,Suara mesin terlalu bising saat dikendarai,negatif
7928,Handling mobil ini luar biasa di jalan berliku,positif
7929,Harga mahal namun kualitas tidak sepenuhnya buruk,negatif
